Genus,Species,q,r,Vr,CVN,MA_Yr,RW-Yr,EX_Yr,RL_Yr,GL_Yr,TL_Yr,MA_G,RW_G,EX_G,RL_G,GL_G,TL_G,TI,BS,RA,HI,EF,DE,Mass,Len,Wing,RepT,MinAge,Lifesp,GenF,Gen,RepG,DispA,DirL,IndL,Sev,RanD,N,Dist,Den,Fert,NTr,TrL,Spec,Hum,Status,LegProt
Cavariella,aegopodii,21,-0.074049707,2.09650675,0.748583732,6.248926454,20.72326584,20.72326584,8.549039022,6.041803082,6.944163546,5.931521159,9.832774059,9.979730916,8.850875945,5.749104316,6.2883759,0,0.693147181,0,0,0.357142857,0.166666667,,2,,1,1,12,,1,2,4,1,0,1,1,1,1,,85,2,3,1,1,LC,1
Drepanosiphum,platanoides,21,0.158383364,3.846234854,1.329194792,7.216918759,20.72326584,20.72326584,8.723172272,6.854012228,7.87744961,6.737577801,12.13761943,11.36707409,8.00607734,6.536101576,7.068456278,0,1.098612289,0,0.2,0.714285714,0.166666667,,3,,1,1,2,,1,1,4,1,0,2,1,1,1,,85,2,3,2,1,LC,1
Dysaphis,plantaginea,20,-0.160943791,1.443095166,0.886203889,12.5149761,20.72326584,20.72326584,13.30845738,12.46470904,9.996850813,8.41907616,8.782573507,9.387665262,8.367325342,7.848853687,7.577048088,0,0.916290732,0,0.2,0.714285714,0.166666667,,2.5,,1,1,2,,1,1,4,1,0,2,1,1,1,,70,2,3,2,1,LC,1
Elatobium,abietinum,21,0.13316151,4.664041263,1.373680806,11.0895334,20.72326584,20.72326584,4.46777278,11.55219921,10.48387985,9.244320456,12.69542624,12.2350637,4.430573646,9.358929028,9.289232433,0,0.405465108,0,0,0.357142857,0.166666667,,1.5,,1,1,3,,1,2,4,1,0,1,1,1,1,,85,2,3,1,1,LC,1
Hyalopterus,pruni,21,-0.087165428,3.27237472,1.042491404,7.373716012,20.72326584,20.72326584,8.615089597,6.951292306,7.966855948,6.823191399,11.17823395,11.48665773,7.856004722,6.591962287,7.082485827,0,0.693147181,0,0.2,0.714285714,0.166666667,,2,,1,1,2,,1,2,4,1,0,2,1,1,1,,85,2,3,2,1,LC,1
Hyperomyzus,lactucae,21,-0.007109348,0.720019534,0.913089023,6.624537051,17.32710074,18.04906857,6.508397658,6.724522338,6.460791244,5.68507515,6.669568775,6.661635267,5.664692375,5.803227513,5.596230473,0,0.693147181,0,0.2,0.476190476,0.166666667,,2,,1,0.5,1,,0.5,2,5,1,0,2,1,1,1,,45,2,3,1,1,LC,1
Macrosiphum,euphorbiae,21,-0.010469499,0.893021431,0.717056326,7.22432648,18.94358473,19.7039024,8.199690138,6.535121777,6.265993083,6.033729954,7.089189959,7.079757322,6.382930091,5.889287338,5.853543027,0,0.693147181,0,0,0.357142857,0.166666667,,2,,1,0.5,3,,1,2,4,1,0,1,1,1,1,,50,1,3,1,1,LC,1
Megoura,viciae,18,0.077016353,7.876969876,4.058788942,20.72326584,20.72326584,20.72326584,20.72326584,20.72326584,20.72326584,14.16596016,15.27264567,15.27105236,4.430573646,14.54651334,20.72326584,0,0.693147181,0.25,0,0.476190476,0.166666667,,2,,1,1,2,,1,2,5,1,0,1,1,1,2,,85,2,3,1,1,LC,1
Metapolophium,dirhodum,21,-0.114958259,6.338363025,3.397990351,7.874210331,20.72326584,20.72326584,4.418298278,10.30810318,10.26486729,7.061610466,13.37506461,14.46458805,4.727879124,9.041880356,8.57940169,0,0.693147181,0,0,0.714285714,0.166666667,,2,,1,1,3,,3,2,4,1,0,1,1,1,1,,100,2,3,2,1,LC,1
Metopolophium,festucae,20,-0.035732669,1.793542642,0.726444803,7.372058701,20.72326584,20.72326584,8.485360174,7.327264529,7.408736731,6.676170422,9.433722592,9.376449817,7.336515347,6.623778312,6.728167896,0,0.693147181,0,0,0.357142857,0.166666667,,2,,1,1,3,,1,1,4,1,0,1,1,1,1,,50,1,3,1,1,LC,1
Myzocallis,boerneri,20,0.111714785,4.108015009,1.218990374,7.610552622,20.72326584,20.72326584,9.690134354,7.455983553,8.026403694,7.242982626,14.61995102,13.99929697,8.919522377,7.113476408,7.597162392,0,0.693147181,0.25,0,0.476190476,0.166666667,,2,,1,1.5,9,,2,2,5,1,0,1,1,1,2,,71,2,3,1,1,LC,1
Myzus,ascalonicus,21,-0.003285375,2.35483331,0.845462678,9.037333588,20.72326584,20.72326584,4.290462541,9.163528048,8.475162499,7.735483614,10.10494095,10.34518021,22.94615451,7.662193375,7.680869571,0,0.741937345,0,0,0.833333333,0.166666667,,2.1,,1,1,9,,1,2,5,1,0,1,1,1,1,,50,2,3,2,1,LC,1
Myzus,ornatus,19,-0.002567903,2.232315699,0.75994594,8.745214274,20.72326584,20.72326584,8.499619283,8.927557783,8.780311092,7.91423876,9.875003724,9.87774475,8.273570494,7.367228079,8.648877262,0,0.693147181,0,0,0.357142857,0.166666667,,2,,1,1,1,,1,2,4,1,0,1,1,1,1,,85,2,3,1,1,LC,1
Myzus,persicae,21,-0.005933208,1.631996984,0.924006439,7.208996212,20.72326584,20.72326584,7.200484587,6.803178426,7.48767841,6.601301455,8.08328757,7.99679923,6.599858518,6.259718607,6.810584493,0,0.78845736,0,0.2,0.357142857,0.166666667,,2.2,,1,0.5,2,,0.5,1,4,1,0,2,1,1,1,,45,2,3,1,1,LC,1
Nasonovia,ribis-nigri,21,-0.058673509,0.781311186,0.696885361,11.85123658,18.05155156,20.72326584,8.178561314,11.21858073,9.309990557,6.485478889,6.826633489,6.982675397,6.345358276,6.354903137,6.343458547,0,1.098612289,0,0,0.714285714,0.166666667,,3,,1,0.5,2,,0.5,1,4,1,0,1,1,1,1,,85,2,3,2,1,LC,1
Phorodon,humuli,21,-0.057019325,0.753878435,0.621992424,6.197595421,17.83376967,20.72326584,7.435308717,5.880099524,5.913788404,5.577294527,6.679335765,6.866794705,6.033629417,5.489133851,5.533746854,0,0.641853886,0,0,0.833333333,0.166666667,,1.9,,1,0.5,1,,1,2,5,1,0,1,1,1,1,,80,2,3,2,1,LC,1
Phyllaphis,fagi,18,0.240523149,4.596602029,2.371005328,7.491707746,20.72326584,20.72326584,4.383036523,10.94791701,10.66661791,6.750303235,11.21735944,10.68702627,4.469395907,8.63890042,8.293101766,0,0.693147181,0,0,0.476190476,0.166666667,,2,,1,0.5,3,,1,2,5,1,0,1,1,1,1,,50,2,3,1,1,LC,1
Rhopalosiphum,insertum,21,-0.088024285,2.216762855,0.902597141,8.155236933,20.72326584,20.72326584,8.696768315,7.587530312,8.267801794,6.939359133,8.780300829,9.118044979,6.989133494,6.760643401,7.136118585,0,0.693147181,0,0.2,0.833333333,0.166666667,,2,,1,0.5,1,,0.5,1,5,1,0,2,1,1,1,,45,2,3,2,1,LC,1
Rhopalosiphum,maidis,21,-0.063184331,3.474699531,2.207581397,8.37809699,20.72326584,20.72326584,4.22959965,8.391131773,8.091818124,6.834466872,10.30075322,10.22124864,11.65631616,6.821937503,7.05341003,0,0.693147181,0,0,0.833333333,0.166666667,,2,,1,0.5,1,,0.5,1,5,1,0,1,1,1,1,,40,2,3,2,1,LC,1
Rhopalosiphum,padi,21,-0.044017981,1.083307288,0.96407446,8.358004088,20.51559457,20.72326584,9.640520597,6.519642009,6.689049271,6.639750638,8.209371162,8.184510862,7.387544151,6.202749836,6.29112741,0,0.693147181,0,0.2,0.357142857,0.166666667,,2,,1,1,2,,1,1,4,1,0,2,1,1,1,,85,1,3,1,1,LC,1
Sitobion,avenae,21,-0.112014475,0.781494993,0.773449384,10.6872793,18.0515631,20.72326584,8.454811046,6.720661762,10.2650858,6.889003043,7.467649997,7.828904995,6.675947048,6.210193423,7.259544028,0,0.693147181,0,0,0.357142857,0.166666667,,2,,1,1,9,,1,2,4,1,0,1,1,1,1,,85,2,3,1,1,LC,1
Sitobion,fragariae,21,-0.157528903,2.84038509,1.943067412,8.223977569,20.72326584,20.72326584,14.58586366,7.868802568,7.353126186,7.171418636,10.88307786,11.23134445,9.782530133,7.030693671,6.78608573,0,0.916290732,0,0,0.357142857,0.166666667,,2.5,,1,1,3,,1,1,4,1,0,1,1,1,1,,45,2,3,1,1,LC,1
Tuberculatus,annulatus,13,0.057333303,5.701430594,1.539567745,7.057795931,20.72326584,20.72326584,11.5953275,6.982708063,8.681360898,6.731824971,13.83843777,13.49701504,9.170683848,6.688072735,7.628959818,0,0.78845736,0,0,0.357142857,0.166666667,,2.2,,1,1,12,,1,2,4,1,0,1,1,1,1,,100,2,3,1,1,LC,1
Balclutha,floridana,19,0.015263989,0.625815889,0.629500062,7.879564553,16.41916569,15.2635403,7.232183073,6.567563179,6.08170298,6.706087359,8.933040112,8.789019536,6.634749786,6.352421292,6.123794565,0,1.098612289,0,0.4,0.476190476,0.333333333,,3,,2,2,4,,2,2,5,1,1,2,1,1,1,,50,2,3,1,1,LC,1
Balclutha,guajanae,19,0.180736169,1.181797749,1.172296013,11.67682242,20.72326584,10.72061304,11.32582758,11.5986998,18.89946316,10.57661633,11.18536562,9.641481318,10.37329648,9.273263427,17.80236738,0,1.386294361,0.25,0.2,0.476190476,0.333333333,,4,,2,2,3,,2,2,5,1,1,1,1,1,2,,50,2,3,1,2,LC,1
Diestostemma,blantoni,19,0.072047506,0.671932992,0.610192452,10.55876343,17.01735436,12.2335721,7.835610848,7.963635735,6.888873765,7.832591366,9.360291998,8.690204739,7.305199905,7.146269474,6.654629028,0,1.386294361,0.25,0.2,0.476190476,0.333333333,,4,,2,2,3,,2,2,5,1,1,1,1,1,2,,50,2,3,1,2,LC,1
Gypona,blantoni,19,0.077175635,0.49524277,0.542108782,10.61169864,15.04641598,9.919780911,20.72326584,20.72326584,6.353591905,8.267082253,8.328832253,7.911571379,6.119021166,8.728842116,6.169078819,0,1.386294361,0.25,0.2,0.476190476,0.333333333,,4,,2,2,3,,2,2,5,1,1,1,1,1,2,,50,2,3,1,2,LC,1
Hecalapona,bimaculata,19,-0.051622592,0.711000633,0.626983546,15.07177204,17.40155946,20.72326584,8.526624602,12.52283514,20.72326584,8.989344011,9.291324836,9.540510315,7.624066291,8.556021609,20.72326584,0,1.386294361,0.25,0.2,0.476190476,0.333333333,,4,,2,2,3,,2,2,5,1,1,1,1,1,2,,50,2,3,1,2,LC,1
Idiocerus,capnus,19,-0.029056241,0.581458995,1.27963386,12.66538493,16.03540858,18.38749199,8.621165243,10.06779516,20.72326584,8.099858978,8.761308116,9.054779093,7.253633983,7.731643845,20.72326584,0,1.386294361,0.25,0.2,0.476190476,0.333333333,,4,,2,2,3,,2,2,5,1,1,1,1,1,2,,50,2,3,1,2,LC,1
Ladoffa,ignota,19,0.003152534,0.588526853,0.801837783,8.762380538,16.11912478,15.80439648,7.101063948,6.810421399,6.237526086,7.0016691,8.896688827,8.631874332,6.678678518,6.496931656,6.086879644,0,1.386294361,0.25,0.2,0.476190476,0.333333333,,4,,2,2,3,,2,2,5,1,1,1,1,1,2,,50,2,3,1,2,LC,1
Ladoffa,sannionis,19,-0.061218464,0.720568715,1.120422336,16.25369472,17.25241158,20.72326584,13.01039777,14.30913522,13.19988589,9.192761479,9.268059995,9.619744253,8.603230731,8.744386768,8.770191242,0,1.386294361,0.25,0.2,0.476190476,0.333333333,,4,,2,2,3,,2,2,5,1,1,1,1,1,2,,50,2,3,1,2,LC,1
Ladoffa,uncata,19,0.030252136,0.273715398,0.676278003,10.01624622,12.30377046,9.995985232,6.503632116,6.734970608,6.524888622,6.806152387,7.165094286,7.068825934,6.094302313,6.226203013,6.17534152,0,1.386294361,0.25,0.2,0.476190476,0.333333333,,4,,2,2,3,,2,2,5,1,1,1,1,1,2,,50,2,3,1,2,LC,1
Nielsonia,scissa,19,-0.058929774,1.499302249,1.048504196,14.75060729,20.72326584,20.72326584,18.86158738,13.83186697,12.09540706,11.36388596,11.56844327,12.03480544,11.48451839,10.24576078,9.944240435,0,1.386294361,0.25,0.2,0.476190476,0.333333333,,4,,2,2,3,,2,2,5,1,1,1,1,1,2,,50,2,3,1,2,LC,1
Osbornellus,compressus,19,-0.134181325,0.883390803,1.041413931,18.42872146,18.88545542,20.72326584,15.3876727,18.74361771,15.26476227,9.91975516,9.880449417,10.77379807,9.259570911,9.516296969,9.361934734,0,1.386294361,0.25,0.2,0.476190476,0.333333333,,4,,2,2,3,,2,2,5,1,1,1,1,1,2,,50,2,3,1,2,LC,1
Osbornellus,pandus,19,0.064355827,0.387736085,0.565447957,5.28875246,13.851982,9.565443118,5.435846897,5.243311208,5.169863692,5.211283419,7.874560053,7.359280512,5.391793398,5.166379949,5.138835011,0,1.386294361,0.25,0.2,0.476190476,0.333333333,,4,,2,2,3,,2,2,5,1,1,1,1,1,2,,50,2,3,1,2,LC,1
Penestragania,confusa,19,-0.011156329,0.702548913,0.724326608,6.8094882,17.03161303,18.12512769,6.805432705,6.513076253,5.984395347,6.473187148,9.059069467,9.239137815,6.690389011,6.362302024,5.902486228,0,1.386294361,0.25,0.2,0.476190476,0.333333333,,4,,2,2,3,,2,2,5,1,1,1,1,1,2,,50,2,3,1,2,LC,1
Planicephalus,flavicosta,19,0.011744397,0.482197696,0.53996796,6.041791767,14.99436938,14.15996169,5.895753814,6.021975593,5.609998618,5.86443842,8.376117389,8.253601158,5.846414905,5.893336013,5.486726783,0,1.386294361,0.25,0.2,0.476190476,0.333333333,,4,,2,2,3,,2,2,5,1,1,1,1,1,2,,50,2,3,1,2,LC,1
Portanus,minor,19,0.068750087,0.459229459,0.558002893,6.715375562,14.81260442,10.01538444,5.989266807,6.712967729,5.772925199,6.202591085,8.332343484,7.829271923,5.937972587,6.326155739,5.637975611,0,1.386294361,0.25,0.2,0.476190476,0.333333333,,4,,2,2,3,,2,2,5,1,1,1,1,1,2,,50,2,3,1,2,LC,1
Rhabdotalebra,signata,19,0.215491819,0.660837738,0.859069443,7.399184604,17.01822332,6.925268544,6.747112673,7.409692586,6.832142952,6.532937876,9.27599586,7.706022105,6.524719074,6.529974427,6.451501705,0,1.386294361,0.25,0.2,0.476190476,0.333333333,,4,,2,2,3,,2,2,5,1,1,1,1,1,2,,50,2,3,1,2,LC,1
Scaphytopius,barroensis,19,0.036481431,0.877812157,0.599442673,11.99460296,19.02009225,16.03262936,9.462585388,10.37418519,9.012385082,8.57731378,9.86016302,9.737916136,8.521170048,8.158410886,8.047207186,0,1.386294361,0.25,0.2,0.357142857,0.333333333,,4,,2,2,4,,2,2,4,1,0,2,1,1,2,,50,2,3,1,2,LC,1
Soosiulus,salutaris,19,0.049708506,0.365399382,0.404494694,6.881027222,13.5509911,10.02993216,5.779998898,7.140330054,8.443578517,6.003985714,7.830092989,7.421673875,5.628436604,6.08523967,8.286972555,0,1.098612289,0.25,0.4,0.476190476,0.333333333,,3,,2,2,3,,2,2,5,1,1,2,1,1,2,,50,2,3,1,2,LC,1
Tylozygus,fasciatus,19,-0.02782334,0.740110359,0.829897041,10.33634909,17.40838968,20.1813144,7.920929579,7.823256299,6.804726408,7.748814835,9.45089072,9.567898915,7.252625588,7.212510401,6.596726094,0,1.386294361,0.25,0.2,0.476190476,0.333333333,,4,,2,2,3,,2,2,5,1,1,1,1,1,2,,50,2,3,1,2,LC,1
Typhlocyba,minuta,19,0.075111387,0.803554667,0.578488651,6.871509088,18.26997228,12.88110275,8.853676801,6.653415467,6.248519064,6.490354051,9.558391884,9.183866612,8.451162824,6.370767996,6.169612244,0,1.386294361,0.25,0.2,0.476190476,0.333333333,,4,,2,2,3,,2,2,5,1,1,1,1,1,2,,50,2,3,1,2,LC,1
Xestocephalus,albopunctatus,19,0.135165756,0.298553882,0.81187352,5.623248621,12.90808885,6.143145085,5.435382257,5.854833809,5.426552805,5.470829435,7.517166691,6.547624024,5.386458919,5.65100771,5.395006108,0,1.386294361,0.25,0.2,0.357142857,0.333333333,,4,,2,2,3,,,2,4,1,0,2,1,1,2,,50,2,3,1,2,LC,1
Xestocephalus,desertorum,19,-0.03395463,1.562867525,2.0888992,11.02362617,20.72326584,20.72326584,12.1627409,10.03858418,8.852015975,9.622259797,11.89388895,11.97682163,9.671301138,8.806960866,8.151416765,0,1.386294361,0.25,0.2,0.476190476,0.333333333,,4,,2,2,3,,2,2,5,1,1,1,1,1,2,,50,2,3,1,2,LC,1
Fidicina,mannifera,19,-0.021482709,0.324488479,0.50930266,7.399085862,12.94266796,14.83376281,5.824465357,6.353340904,5.714244014,6.144370796,7.547550482,7.636434247,5.66771093,6.05560404,5.584940513,0,1.098612289,0.25,0.4,0.357142857,0.333333333,,3,,2,2,4,,2,2,4,1,1,2,1,1,2,,50,2,3,1,2,LC,1
Bothriocera,tinealis,19,-0.048604929,0.377622285,0.63886609,11.12506326,13.72897011,17.6967546,7.026705213,6.929578616,6.278365477,7.267712387,7.895506945,8.162074118,6.503965165,6.465996247,6.054969152,0,1.386294361,0.25,0.2,0.476190476,0.333333333,,4,,2,2,3,,2,2,5,1,1,1,1,1,2,,50,2,3,1,2,LC,1
Muirolonia,metallica,19,-0.042877291,0.447137715,0.498818234,6.06408187,14.74686358,18.13030387,5.95130514,5.879755196,5.598275509,5.805947469,8.229226354,8.412152803,5.885288368,5.755705995,5.500206504,0,1.386294361,0.25,0.2,0.476190476,0.333333333,,4,,2,2,3,,2,2,5,1,1,1,1,1,2,,50,2,3,1,2,LC,1
Hyalodictyon,metcalfi,19,0.023994524,0.215512199,0.324206214,5.83305241,11.47935558,9.607567,5.239999425,5.362523528,5.146018343,5.375897396,6.921905097,6.732775508,5.165629424,5.289665826,5.077404633,0,1.386294361,0.25,0.2,0.476190476,0.333333333,,4,,2,2,3,,2,2,5,1,1,1,1,1,2,,50,2,3,1,2,LC,1
Anormenis,nigrolimbata,19,0.028675541,0.29091645,0.378082427,5.407365681,12.57200519,10.34082774,5.39845706,5.249045939,5.177038908,5.236683912,7.280989342,7.186929771,5.330813251,5.163117729,5.121547004,0,1.386294361,0.25,0.2,0.476190476,0.333333333,,4,,2,2,3,,2,2,5,1,1,1,1,1,2,,50,2,3,1,2,LC,1
Dascalia,nietoi,19,0.080459977,0.237930598,0.595671398,8.357853789,11.85339002,6.976583819,5.995956352,5.991735224,5.79327227,6.38632525,7.084812169,6.559617652,5.7983159,5.786365907,5.627457731,0,1.386294361,0.25,0.2,0.476190476,0.333333333,,4,,2,2,3,,2,2,5,1,1,1,1,1,2,,50,2,3,1,2,LC,1
Flatoidinus,occidentalis,19,0.062704949,0.576069748,0.57237104,6.579359789,16.07962221,11.66766626,6.991186521,6.034984695,5.904027803,6.133460625,8.600408117,8.272912503,6.628597132,5.966499517,5.81466664,0,1.386294361,0.25,0.2,0.476190476,0.333333333,,4,,2,2,3,,2,2,5,1,1,1,1,1,2,,50,2,3,1,2,LC,1
Calyptoproctus,elegans,19,0.008553628,0.092689248,0.198582659,4.603297226,8.787646476,8.235704437,4.665442402,4.562460217,4.546848992,4.559702904,5.981822675,5.824491098,4.572304262,4.553310632,4.516974489,0,1.386294361,0.25,0.2,0.476190476,0.333333333,,4,,2,2,3,,2,2,5,1,1,1,1,1,2,,50,2,3,1,2,LC,1
Enchophora,prasina,19,0.123252937,0.400592359,0.551901967,8.392811461,14.3031295,7.309985675,6.018736573,8.582655054,7.356410717,6.703030531,7.986765176,7.174462938,5.964736245,6.841128536,6.641541929,0,1.386294361,0.25,0.2,0.476190476,0.333333333,,4,,2,2,3,,2,2,5,1,1,1,1,1,2,,50,2,3,1,2,LC,1
Blissus,leucopterus,95,-0.024917091,0.781010894,1.095382719,7.272495107,17.87411884,20.20167922,8.60007449,7.315669598,6.827250353,6.377239266,7.467586037,7.643636843,6.674721765,6.386599254,6.278620712,0,1.252762968,0.25,0.2,0.357142857,0.333333333,,3.5,,2,1,3,,1,2,4,1,0,2,1,1,2,,50,2,3,1,1,LC,1
Lygaeus,equestris,10,-0.241771435,3.04402589,1.034585656,20.72326584,20.72326584,20.72326584,20.72326584,20.72326584,20.72326584,14.03729198,14.7793536,16.1533784,4.258662561,13.66031599,20.72326584,0,1.386294361,0.25,0.2,0.476190476,0.333333333,,4,,2,2,3,,2,2,5,1,1,1,1,1,2,,50,2,3,1,2,LC,1
Amastris,angulata,19,0.024185912,0.322200148,0.670772555,8.914315647,12.95902296,11.08426204,6.569483466,6.549203743,5.984577372,6.651017542,7.489737786,7.376062263,6.221912011,6.108759368,5.839793957,0,1.386294361,0.25,0.2,0.476190476,0.333333333,,4,,2,2,3,,2,2,5,1,1,1,1,1,2,,50,2,3,1,2,LC,1
Amastris,peruviana,19,0.026885559,0.31116871,0.422561609,6.787368956,12.90507631,10.79679526,5.379147827,9.934356075,16.969154,5.702017848,7.415153188,7.309917184,5.332164473,6.679545722,21.21009209,0,1.386294361,0.25,0.2,0.476190476,0.333333333,,4,,2,2,3,,2,2,5,1,1,1,1,1,2,,50,2,3,1,2,LC,1
Amastris,triviale,19,-0.046077302,0.431020838,0.554621736,11.45872376,14.5315353,18.2358619,6.83064676,8.320418362,6.754420214,7.485377149,8.166397402,8.321677683,6.469834651,7.069957154,6.364152682,0,1.386294361,0.25,0.2,0.476190476,0.333333333,,4,,2,2,3,,2,2,5,1,1,1,1,1,2,,50,2,3,1,2,LC,1
Horiola,picta,19,-0.134997335,0.511925281,0.587232207,15.43265685,15.44232087,20.72326584,20.72326584,20.72326584,14.9911865,8.779109826,8.516260845,9.416173013,8.350225935,9.424258923,8.359681025,0,1.386294361,0.25,0.2,0.476190476,0.333333333,,4,,2,2,3,,2,2,5,1,1,1,1,1,2,,50,2,3,1,2,LC,1
Lycoderes,serraticornis,19,0.20338065,0.936836547,0.84889785,14.56546402,19.67725035,8.697636642,9.909661914,12.72183472,20.72326584,9.607606773,10.23449707,8.814441507,9.25626912,9.238643688,20.72326584,0,1.386294361,0.25,0.2,0.476190476,0.333333333,,4,,2,2,3,,2,2,5,1,1,1,1,1,2,,50,2,3,1,2,LC,1
Procyrta,pectoralis,19,0.04512896,0.482421079,0.651863069,13.25248442,15.07998871,11.57642716,7.740704724,12.13833658,11.11479951,8.016245052,8.211214115,7.997227684,7.062241462,7.965387371,7.794473381,0,1.386294361,0.25,0.2,0.476190476,0.333333333,,4,,2,2,3,,2,2,5,1,1,1,1,1,2,,50,2,3,1,2,LC,1
Thrasymedes,walkeri,19,0.090549194,0.787297768,0.627155982,9.882051172,18.01876719,11.80229113,8.566209439,7.50559992,6.666054787,7.845698148,9.654439092,8.839376508,7.918834144,7.172018308,6.530028617,0,1.386294361,0.25,0.2,0.476190476,0.333333333,,4,,2,2,3,,2,2,5,1,1,1,1,1,2,,50,2,3,1,2,LC,1
Tragopa,bucktoni,19,0.140744666,1.284926976,0.691305032,14.33264461,20.72326584,12.93196735,15.47780223,14.31190101,20.49842587,9.214663371,11.17013052,10.32411422,13.79275886,9.05991754,17.10750228,0,1.386294361,0.25,0.2,0.476190476,0.333333333,,4,,2,2,3,,2,2,5,1,1,1,1,1,2,,50,2,3,1,2,LC,1
Sahlbergella,singularis,10,-0.048508306,0.058952044,0.271973239,8.691656175,8.017839005,12.12082653,5.246592017,5.308212464,17.56220464,4.754683503,4.753750515,4.800193024,4.641323763,4.659193717,4.617840631,0,1.098612289,0.25,0.2,0.714285714,0.333333333,,3,,2,0.5,2,,0.5,2,4,1,0,2,1,1,2,,40,2,3,2,1,LC,1
Lygus,rugulipennis,25,-0.020929926,0.090411772,0.421452819,6.794564936,8.871852298,10.57728443,5.213827051,6.832325067,5.654420479,4.972599173,5.124869606,5.190001752,4.852410298,4.986992395,4.905467811,0,1.609437912,0.25,0.2,0.357142857,0.166666667,,5,,2,1,2,,1,2,4,1,0,2,1,1,2,,200,2,3,1,1,LC,1
Eriosoma,ulmi,20,-0.056748997,1.839626333,1.04201144,10.36699978,20.72326584,20.72326584,14.10777649,7.831488372,7.692468052,8.864873596,12.72373201,12.85365755,10.71060569,7.524792078,7.422271564,0,1.098612289,0.25,0.2,0.476190476,0.166666667,,3,,2,2,4,,2,2,5,1,0,2,1,1,2,,250,2,3,1,1,LC,1
Psylla,mali,25,-0.046526032,0.114561233,0.377737971,5.940383815,9.504030419,13.57662721,20.72326584,20.72326584,5.025257651,5.949405742,6.074699179,6.426162554,4.916210921,7.201243242,4.953002265,0,1.386294361,0.25,0,0.476190476,0.166666667,,4,,2,2,4,,2,2,5,1,0,1,1,1,2,,250,2,3,1,1,LC,1
Trioza,apicalis,22,-0.046146849,0.169382264,0.301270911,6.288994792,10.49618598,14.64954331,5.051872092,7.410705563,6.385183,5.030613372,5.592260847,5.71632521,4.853417877,5.187079497,5.205426721,0,2.079441542,0.25,0.2,0.357142857,0.333333333,,8,,2,1,3,,1,2,4,1,0,2,1,1,2,,12,2,3,1,1,LC,1
Diprion,hercyniae,27,-0.26570216,1.455433034,1.952329472,20.72326584,20.72326584,20.72326584,20.72326584,20.72326584,20.72326584,9.218475394,9.048910058,9.539416519,9.217932886,9.184357053,9.628527338,0,3.218875825,0,0.2,0.714285714,0.166666667,,25,,1,1,2,,1,2,4,1,0,2,1,1,1,,60,2,3,2,1,LC,1
Diprion,pini,31,-0.002971078,0.004170541,0.05705683,4.458824557,5.334272676,5.554790951,4.121188956,4.750054301,4.184353973,4.209791387,4.375220142,4.41142731,4.118899394,4.287518142,4.16477985,0,2.302585093,0,0.2,0.714285714,0.166666667,,10,,1,2,3,,2,2,4,1,0,2,1,1,1,,60,2,3,2,1,LC,1
Euura,lasiolepis,13,-0.085898254,0.520752689,0.636336866,12.68692119,15.56503386,20.72326584,7.21059032,6.338507369,7.080020196,6.921297688,7.349049744,7.046736881,6.119470252,5.820904923,6.009789919,0,2.995732274,0.25,0,0.476190476,0.333333333,,20,,2,1,3,,1,2,5,1,0,1,1,1,2,,70,2,3,1,1,LC,1
Pikonema,alaskensis,22,-0.287487151,2.564249932,2.579557629,8.278011979,20.72326584,20.72326584,4.187365263,8.281556849,8.624767573,7.58555016,10.53630025,11.23274861,10.44781131,7.417865181,7.773797056,0,2.995732274,0.25,0.2,0.714285714,0.333333333,,20,,2,1,3,,1,2,4,1,0,2,1,1,2,,80,2,3,2,1,LC,1
Arctia,caja,16,-0.003125,0.032822917,0.124434512,4.332817307,6.998805829,7.189423097,4.312745909,4.302249108,4.320839929,4.301901684,5.080267446,5.099367812,4.297292888,4.291279635,4.302090861,0,3.713572067,0,0.4,0.357142857,0.333333333,,29,41,2,2,4,,2,2,4,1,1,2,1,1,1,,80,2,3,1,2,LC,1
Cybosia,mesomella,16,0.015625,0.042572917,0.166694256,4.892945889,7.344532432,6.25508979,4.476299284,4.46897845,4.45016697,4.837861074,6.645859282,6.348472435,4.494499582,4.514585708,4.489653841,0,3.433987204,0,0.4,0.476190476,0.166666667,,14,31,2,8,11,,9,5,5,1,1,2,1,1,1,,700,2,3,1,2,LC,1
Diacrisia,sannio,16,0.003125,0.04915625,0.149844153,4.48961951,7.560060326,7.321228501,4.393195353,4.398479839,4.731784743,4.560268107,6.833115293,6.767079553,4.43059827,4.440634886,4.91902698,0,3.401197382,0,0.4,0.476190476,0.166666667,,13,30,2,8,11,,9,5,5,1,1,2,1,1,1,,750,2,3,1,2,LC,1
